Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
10440	-2361.958	-2433.443	71.48507	0.0662558	0.0547841	0.00809552	0.070342	0.042247	0.0998803	0.0124776	0.00710974	0.0593922	0.0382353	0.0480055	0.140981	0.0137129	0.0191683	0.000679011	0.0185001	0.0146839	0.0402413	0.0226533	0.0172716	0.00569949	0.0306057	0.00932673	0.00111212	0.0308044	0.00386293	0.00679784	0.278218	0.0231284	0.0434654	0.00624113	0.00280098	0.0103354	0.175205	0.0307887	0.0377423	0.018066	0.00965118	0.0377063	0.000726645	0.0266729	0.00182438	0.0238329	0.0618307	0.0353859	0.018737	0.058557	0.123128	0.0305549	0.0115128	0.00334147	0.439194	1.32714	0.0962772	0.319346	0.700388	1.42778	3.1314	10.3867	1.69236	0.1930447	0.0339359	0.0280602	0.00414649	0.0360289	0.0216387	0.0511583	0.00639096	0.00364158	0.0304204	0.0195839	0.0245882	0.07221	0.00702367	0.00981794	0.000347787	0.00947566	0.00752104	0.0206114	0.0116029	0.00884643	0.00291925	0.0156761	0.00477711	0.000569625	0.0157779	0.00197858	0.00348182	0.142502	0.0118463	0.0222628	0.00319668	0.00143465	0.00529373	0.0897391	0.0157699	0.0193314	0.00925333	0.00494329	0.019313	0.000372185	0.0136617	0.000934439	0.0122071	0.0316694	0.0181245	0.00959701	0.0299927	0.0630658	0.0156501	0.00589681	0.00171149	0.499734	0.500266	0.4997344	1.952379
10476	-2358.5	-2430.565	72.0648	0.10507	0.0426502	0.0269346	0.0747927	0.0636876	0.114362	0.0434865	0.0191924	0.0623067	0.0284794	0.0363054	0.0967909	0.0369226	0.0150262	0.00642465	0.0388739	0.013876	0.0275176	0.0309363	0.0381982	0.011012	0.0253768	0.00740212	0.001977	0.0160834	0.00285408	0.0106641	0.16957	0.0100622	0.0216671	0.00216612	0.00327959	0.0181973	0.145184	0.0150852	0.0240666	0.0054701	0.0115373	0.0481425	0.00123688	0.00975938	0.0475048	0.01325	0.0403264	0.0496423	0.0115884	0.0317397	0.0459719	0.0193253	0.00687191	0.00651648	0.388365	1.35679	0.128593	0.367759	0.73192	1.36627	2.71917	7.77647	1.483089	0.1669724	0.0598565	0.0242971	0.0153441	0.0426081	0.0362817	0.0651502	0.0247735	0.0109336	0.035495	0.0162242	0.0206825	0.0551401	0.0210342	0.00856016	0.00366001	0.0221458	0.00790493	0.0156763	0.0176239	0.0217608	0.00627337	0.0144567	0.00421685	0.00112626	0.00916243	0.00162592	0.00607514	0.0966008	0.00573227	0.0123434	0.001234	0.00186832	0.0103667	0.0827085	0.00859379	0.0137103	0.00311622	0.00657261	0.0274259	0.000704628	0.00555975	0.0270626	0.00754828	0.0229733	0.0282803	0.00660173	0.0180816	0.0261893	0.0110093	0.0039148	0.00371232	0.738305	0.261695	0.7383049	1.755365
10512	-2362.388	-2432.436	70.04842	0.232568	0.0994149	0.100019	0.0452828	0.133397	0.0954195	0.185907	0.0281538	0.076064	0.0449445	0.075544	0.195005	0.0457211	0.0345046	0.0242287	0.0166075	0.0293262	0.0820397	0.0535547	0.0498321	0.0199065	0.0229486	0.0267322	0.00847365	0.0603964	0.0353159	0.0122766	0.344291	0.0264949	0.0279263	0.000624077	0.0189659	0.0309406	0.261001	0.0463905	0.0283534	0.00523557	0.0239329	0.0334927	0.020136	0.0438492	0.0634531	0.0449885	0.119106	0.0513643	0.0188218	0.0244417	0.0773795	0.0333577	0.00984175	0.00785471	0.439442	1.32699	0.208246	0.465231	0.787624	1.26964	2.14947	4.802	1.134519	0.1931747	0.0727725	0.0311077	0.0312968	0.0141693	0.0417411	0.0298575	0.0581719	0.00880954	0.023801	0.0140635	0.0236383	0.0610185	0.0143065	0.0107968	0.00758136	0.00519663	0.00917641	0.0256709	0.0167577	0.0155929	0.0062289	0.00718081	0.00836471	0.00265147	0.0188985	0.0110506	0.00384144	0.107731	0.00829046	0.00873837	0.000195279	0.00593458	0.00968157	0.0816692	0.014516	0.00887202	0.00163825	0.0074888	0.0104802	0.00630072	0.0137208	0.019855	0.0140773	0.0372691	0.0160723	0.00588949	0.00764801	0.0242127	0.0104379	0.00307956	0.0024578	0.670547	0.329453	0.670547	3.195827
10548	-2356.429	-2426.592	70.16351	0.184936	0.131106	0.0604457	0.0445172	0.0692565	0.22716	0.125475	0.0473383	0.078131	0.0238935	0.0862534	0.182236	0.0334505	0.0490838	0.0335607	0.0267369	0.0147966	0.0729884	0.0298605	0.0300607	0.0208283	0.0278621	0.00797372	0.00340006	0.0254143	0.00121097	0.00260771	0.374556	0.00673007	0.0305992	0.00111928	0.0708661	0.0132421	0.207105	0.0577351	0.116614	0.0230504	0.0138791	0.0355721	0.00820527	0.0307737	0.0574659	0.0388913	0.0146904	0.00530498	0.00344346	0.0983312	0.0926653	0.0360305	0.0250012	0.0188909	0.325866	1.39324	0.125285	0.363114	0.729023	1.3717	2.75396	7.98182	1.501935	0.1364358	0.0612097	0.0433933	0.0200062	0.0147342	0.0229224	0.0751851	0.0415294	0.015668	0.0258597	0.00790822	0.028548	0.0603162	0.0110714	0.0162457	0.0111079	0.00884935	0.00489736	0.0241576	0.00988319	0.00994944	0.00689372	0.00922175	0.00263913	0.00112535	0.00841159	0.000400806	0.000863096	0.12397	0.00222751	0.0101277	0.000370459	0.0234552	0.00438284	0.0685472	0.0191091	0.0385966	0.00762918	0.00459369	0.0117736	0.00271577	0.0101854	0.01902	0.0128722	0.0048622	0.00175583	0.00113971	0.0325455	0.0306702	0.0119253	0.00827485	0.00625247	0.585373	0.414627	0.5853732	3.021344
10584	-2356.713	-2427.12	70.40646	0.146049	0.0922258	0.0315821	0.110376	0.0949926	0.149001	0.0568619	0.0137338	0.0941828	0.0232951	0.0686764	0.230105	0.0365247	0.0288204	0.00672191	0.0426	0.00891246	0.121269	0.0263244	0.0337079	0.0355169	0.0208355	0.0150147	0.0140979	0.0411782	0.00959113	0.0223595	0.144144	0.0129521	0.0824773	0.0443747	0.00246845	0.0154444	0.0228239	0.299995	0.0489079	0.0322458	0.00298742	0.0142961	0.300278	0.0289183	0.00313038	0.018231	0.0408757	0.000966222	0.0141629	0.0387055	0.00618296	0.0280501	0.0144881	0.0329572	0.48229	1.302	0.159388	0.408353	0.756224	1.32236	2.44886	6.274	1.327854	0.2160804	0.0517058	0.0326507	0.011181	0.0390765	0.0336302	0.0527508	0.0201308	0.00486216	0.0333435	0.00824716	0.0243135	0.0814641	0.0129308	0.0102033	0.00237976	0.0150817	0.00315528	0.0429329	0.00931964	0.0119336	0.012574	0.00737638	0.00531565	0.00499108	0.0145783	0.00339555	0.00791593	0.0510314	0.00458542	0.0291994	0.01571	0.000873906	0.00546779	0.00808036	0.106207	0.0173148	0.011416	0.00105764	0.00506126	0.106307	0.0102379	0.00110825	0.00645433	0.0144712	0.000342072	0.00501408	0.0137029	0.00218895	0.00993057	0.0051292	0.0116678	0.563916	0.436084	0.5639159	2.824619
10620	-2361.204	-2432.228	71.02398	0.207177	0.137646	0.0184644	0.0319621	0.110661	0.12878	0.0246701	0.0207939	0.0619048	0.0494653	0.0658643	0.145941	0.0364026	0.00175783	0.00406951	0.05986	0.0293184	0.116691	0.0335521	0.0612322	0.0266159	0.0229147	0.0177597	0.0104243	0.00770051	0.0122665	0.00642037	0.047939	0.0109895	0.0617397	0.0470204	0.0052708	0.0173824	0.0139765	0.24814	0.00775819	0.0196207	7.455e-06	0.00627576	0.198986	0.0440283	0.0130656	0.0272794	0.0116849	0.014801	0.0178524	0.0382359	0.00713768	0.0199961	0.0144385	0.0443769	0.564811	1.25386	0.16803	0.419005	0.762323	1.31178	2.38661	5.95132	1.289675	0.2627669	0.0867461	0.057633	0.00773112	0.0133827	0.0463343	0.0539208	0.0103295	0.0087065	0.0259198	0.0207113	0.0275777	0.0611062	0.0152419	0.000736011	0.00170392	0.0250637	0.0122758	0.0488592	0.0140484	0.0256382	0.0111442	0.0095945	0.00743607	0.0043647	0.00322424	0.00513602	0.00268824	0.0200723	0.00460133	0.0258507	0.0196877	0.00220691	0.0072781	0.005852	0.103897	0.00324839	0.00821528	3.12144e-06	0.00262769	0.0833163	0.0184348	0.00547061	0.011422	0.0048925	0.00619723	0.00747486	0.0160096	0.00298858	0.00837246	0.00604545	0.0185808	0.592954	0.407046	0.5929545	2.38832
10656	-2364.102	-2434.638	70.53582	0.155524	0.0979614	0.0361525	0.0620457	0.126843	0.139246	0.0571388	0.0464991	0.11248	0.0862719	0.14019	0.213045	0.0298311	0.052685	0.0400729	0.0486157	0.022104	0.071884	0.0409363	0.0279227	0.0245772	0.0321577	0.0432588	0.0179122	0.0170591	0.00511058	0.0128856	0.207677	0.0395259	0.0329958	0.0183941	0.00228948	0.0186423	0.242365	0.0294457	0.0633945	0.0448738	0.00164698	0.0282129	0.00839842	0.0054813	0.0272516	0.0528531	0.0187372	0.00640514	0.0138961	0.0558299	0.0513029	0.0657771	0.0114103	0.0136746	0.531575	1.27325	0.209832	0.466955	0.788533	1.26818	2.14154	4.76573	1.129036	0.2435389	0.0551331	0.0347271	0.012816	0.0219951	0.0449655	0.0493623	0.0202556	0.0164838	0.0398739	0.0305832	0.0496971	0.0755239	0.010575	0.0186767	0.0142058	0.0172342	0.00783581	0.0254827	0.0145118	0.00989854	0.00871258	0.0113998	0.0153352	0.00634985	0.00604743	0.00181169	0.00456791	0.0736212	0.0140118	0.0116969	0.00652066	0.000811614	0.00660864	0.085918	0.0104384	0.0224732	0.0159077	0.00058385	0.0100014	0.00297722	0.00194311	0.00966065	0.0187363	0.00664231	0.00227061	0.00492615	0.0197916	0.0181868	0.0233178	0.00404493	0.00484761	0.607147	0.392853	0.6071467	2.820892
10692	-2360.1	-2431.459	71.35842	0.113578	0.0644969	0.0183938	0.0710774	0.0599813	0.0953297	0.0429722	0.012668	0.0749375	0.0740236	0.0928079	0.135355	0.0304273	0.040077	0.019869	0.0148073	0.0129026	0.0979502	0.0526252	0.0247031	0.0124289	0.00624212	0.00970471	0.0445737	0.0278458	0.0159956	0.0056757	0.0490175	0.0102568	0.0926697	0.0211731	0.00125881	0.0150689	0.0249028	0.145859	0.0173083	0.0377056	6.93468e-06	0.00425035	0.202329	0.0620324	0.0170881	0.0195613	0.0441499	0.00930174	0.00735805	0.0411479	0.00292956	0.0149326	0.0412207	0.0165305	0.482811	1.30169	0.140039	0.383375	0.741478	1.34866	2.60841	7.14086	1.421433	0.2163643	0.0523519	0.0297288	0.00847831	0.032762	0.0276474	0.0439407	0.0198073	0.00583913	0.0345412	0.03412	0.0427783	0.0623896	0.014025	0.0184729	0.00915828	0.00682519	0.00594726	0.0451486	0.0242568	0.0113865	0.00572891	0.00287721	0.00447323	0.0205455	0.0128351	0.00737291	0.00261612	0.0225938	0.00472769	0.0427146	0.0097594	0.000580226	0.00694578	0.0114786	0.0672312	0.00797799	0.0173798	3.19643e-06	0.00195913	0.0932603	0.0285928	0.00787648	0.00901646	0.0203502	0.00428749	0.00339158	0.0189664	0.00135033	0.00688296	0.019	0.00761946	0.586747	0.413253	0.5867474	2.169508
10728	-2364.781	-2436.524	71.7425	0.0902606	0.110429	0.0314088	0.0484366	0.0478568	0.133721	0.107059	0.0304476	0.0551858	0.038715	0.0576846	0.0853704	0.0251275	0.0384445	0.00239728	0.0229016	0.0060339	0.0866956	0.0436474	0.0211465	0.01917	0.0279154	0.0156422	0.00832343	0.0170996	0.0019254	0.00960215	0.0404501	0.0118561	0.0576827	0.0440577	0.00543095	0.0102688	0.0338163	0.198322	0.0245644	0.033418	0.000131661	0.00997644	0.141315	0.020685	0.00250709	0.0305612	0.0162308	0.00435785	0.00907203	0.024697	0.00238354	0.047111	0.0463833	0.0247872	0.374316	1.36498	0.137263	0.379649	0.739222	1.35277	2.63401	7.28529	1.435912	0.1599663	0.0446235	0.0545945	0.0155281	0.0239464	0.0236597	0.0661095	0.0529285	0.0150529	0.0272831	0.0191401	0.0285184	0.0422059	0.0124227	0.0190064	0.00118518	0.0113222	0.00298307	0.042861	0.0215786	0.0104545	0.00947735	0.013801	0.00773329	0.00411498	0.0084538	0.00095189	0.00474716	0.0199979	0.00586149	0.0285175	0.0217815	0.00268498	0.00507675	0.0167183	0.0980476	0.0121443	0.0165214	6.50913e-05	0.0049322	0.069864	0.0102263	0.00123947	0.015109	0.00802425	0.00215446	0.00448508	0.0122098	0.00117839	0.023291	0.0229312	0.0122544	0.599039	0.400961	0.5990391	2.022713
10764	-2359.324	-2429.732	70.40785	0.085949	0.12675	0.0315064	0.0365883	0.129276	0.153946	0.049921	0.00532875	0.0952712	0.0358519	0.0695782	0.075156	0.0438533	0.0220894	0.00486972	0.0189853	0.0264388	0.0924162	0.0643417	0.0262971	0.0127859	0.0308515	0.0100684	0.0415228	0.0249803	0.0091171	0.0143771	0.0573262	0.0116259	0.0301206	0.0897253	0.0065979	0.0117208	0.0199394	0.257894	0.0182964	0.0402664	0.000659069	0.013548	0.337989	0.103181	0.00113894	0.0373424	0.0397809	0.0202086	0.0250129	0.0302976	0.0144732	0.0473709	0.0097826	0.0392959	0.707007	1.17091	0.152716	0.399924	0.751319	1.33099	2.50047	6.54812	1.358775	0.3522214	0.0330356	0.0487179	0.0121099	0.0140632	0.0496889	0.0591709	0.0191877	0.00204817	0.0366187	0.0137801	0.0267432	0.0288871	0.0168555	0.00849035	0.00187174	0.00729724	0.0101621	0.0355213	0.0247305	0.0101076	0.00491443	0.0118581	0.00386991	0.0159598	0.00960147	0.00350427	0.00552603	0.022034	0.00446857	0.0115772	0.034487	0.00253598	0.00450503	0.00766396	0.0991247	0.00703244	0.0154769	0.000253321	0.00520733	0.12991	0.039659	0.000437767	0.014353	0.0152903	0.00776741	0.00961402	0.0116452	0.00556296	0.0182076	0.00376006	0.0151039	0.653886	0.346114	0.653886	2.601712
10800	-2363.4	-2433.402	70.00125	0.139964	0.16981	0.0772781	0.102533	0.103485	0.283007	0.0335346	0.0278159	0.145107	0.0732414	0.140694	0.246394	0.0475021	0.0355008	0.0143477	0.0521084	0.0289126	0.134118	0.0608902	0.0275425	0.0296734	0.0142962	0.00788923	0.0698806	0.0259889	0.0167369	0.0104889	0.0828388	0.0191465	0.0386484	0.0212751	0.0224572	0.00492899	0.0193624	0.186014	0.00309083	0.00868801	0.0429243	0.00937705	0.236285	0.0427066	0.0234444	0.0325317	0.000845486	0.0117959	0.0250789	0.030659	0.0169968	0.0292482	0.0271806	0.061131	0.455715	1.3175	0.167682	0.418582	0.762083	1.31219	2.38902	5.96366	1.291173	0.2017716	0.0449267	0.0545067	0.0248052	0.0329118	0.0332173	0.0908413	0.0107641	0.00892853	0.0465774	0.0235095	0.0451609	0.079089	0.0152475	0.0113953	0.0046054	0.0167261	0.00928054	0.04305	0.0195449	0.00884078	0.00952474	0.00458889	0.00253234	0.0224307	0.00834208	0.00537233	0.00336681	0.0265901	0.00614577	0.0124056	0.00682901	0.00720844	0.00158214	0.00621507	0.0597081	0.000992113	0.00278873	0.0137781	0.0030099	0.0758444	0.0137082	0.00752533	0.0104422	0.000271389	0.00378633	0.00804997	0.00984112	0.00545575	0.00938826	0.0087246	0.0196222	0.566022	0.433978	0.5660224	3.115397
10836	-2353.508	-2423.103	69.59484	0.109208	0.109329	0.0340251	0.0994888	0.125509	0.19045	0.074866	0.0358937	0.125089	0.0256197	0.136241	0.169455	0.0392631	0.0426698	0.0135852	0.0215542	0.0204271	0.131543	0.0835376	0.0432742	0.0510389	0.0389715	0.032625	0.0561877	0.0222282	0.012595	0.00743977	0.073793	0.0164204	0.0471526	0.0393202	0.0367521	0.0125583	0.0642241	0.256448	0.0351748	0.0061563	0.0655831	0.0178597	0.49595	0.0145316	0.0540451	0.0456389	0.0124918	0.00475296	0.0212216	0.0707178	0.0288099	0.0230012	0.0349356	0.129381	0.481785	1.30229	0.226412	0.4846	0.797711	1.25359	2.06356	4.41672	1.074045	0.2158051	0.0315718	0.0316068	0.0098366	0.028762	0.0362844	0.0550588	0.0216436	0.0103768	0.036163	0.0074066	0.039387	0.048989	0.0113509	0.0123358	0.00392746	0.00623129	0.00590545	0.0380289	0.0241506	0.0125105	0.0147552	0.0112666	0.00943184	0.0162438	0.00642614	0.00364118	0.00215082	0.0213334	0.00474709	0.0136317	0.0113674	0.010625	0.00363059	0.0185671	0.0741386	0.010169	0.00177977	0.0189599	0.00516322	0.143378	0.00420104	0.0156243	0.0131941	0.00361136	0.00137407	0.00613511	0.0204444	0.00832887	0.0066496	0.0100998	0.0374038	0.59613	0.40387	0.5961303	3.459034
10872	-2359.926	-2429.857	69.93169	0.141618	0.130785	0.0320735	0.111453	0.0875594	0.189672	0.0571107	0.0128462	0.151151	0.0377965	0.148645	0.314451	0.043524	0.0475993	0.0149032	0.0243676	0.0233196	0.0626061	0.0675891	0.0473639	0.090189	0.0556247	0.037989	0.0423983	0.0178734	0.0180575	0.00873427	0.212913	0.0882331	0.0389305	0.0111856	0.00423295	0.0405011	0.216338	0.0728802	0.016005	0.0534909	0.0445156	0.0273933	0.0233846	0.0410235	0.00237934	0.0255739	0.0126959	0.00024867	0.0237679	0.0737689	0.10433	0.0329195	0.00588449	0.0411407	0.55542	1.25934	0.24644	0.505052	0.808065	1.23752	1.98	4.05779	1.012758	0.257274	0.0438304	0.0404777	0.00992668	0.0344944	0.0270995	0.058703	0.0176757	0.00397587	0.0467808	0.0116979	0.0460054	0.0973221	0.0134706	0.0147319	0.00461252	0.00754174	0.00721736	0.0193765	0.0209187	0.0146591	0.0279133	0.0172157	0.0117575	0.0131222	0.00553178	0.00558876	0.00270324	0.0658962	0.027308	0.0120489	0.00346191	0.00131009	0.012535	0.0669562	0.0225563	0.00495353	0.0165553	0.0137775	0.00847819	0.00723751	0.0126967	0.000736403	0.00791509	0.00392935	7.69631e-05	0.00735613	0.0228313	0.0322901	0.0101885	0.00182124	0.012733	0.553825	0.446175	0.5538249	3.231036
10908	-2357.224	-2428.903	71.67908	0.124149	0.0964813	0.0402079	0.0446726	0.106054	0.120255	0.0373778	0.013932	0.0424698	0.0433306	0.0443912	0.116003	0.0264961	0.0282219	0.00214396	0.0298643	0.00808916	0.0453076	0.039013	0.0419778	0.0236074	0.0178471	0.0113617	0.00352951	0.019893	0.0122392	0.00771755	0.193617	0.0617077	0.00757267	0.00123779	0.00150696	0.0108888	0.151839	0.0280155	0.00735165	0.0247203	0.0278467	0.00345614	0.00861133	0.0464983	0.0240459	0.0417176	0.000751017	7.93224e-05	0.0242709	0.0542202	0.0495938	0.036572	0.00335338	0.0249996	0.465475	1.31181	0.141518	0.385344	0.742664	1.3465	2.59508	7.06625	1.413838	0.2069874	0.0626665	0.0487007	0.0202957	0.0225493	0.0535326	0.0607009	0.0188672	0.00703244	0.0214374	0.0218719	0.0224073	0.0585544	0.0133744	0.0142455	0.0010822	0.0150745	0.00408315	0.0228699	0.0196925	0.0211891	0.0119163	0.00900868	0.00573503	0.00178159	0.0100414	0.00617796	0.00389558	0.0977316	0.0311481	0.00382245	0.000624798	0.000760666	0.00549634	0.0766434	0.0141414	0.00371088	0.012478	0.0140562	0.00174455	0.00434673	0.0234709	0.0121376	0.0210577	0.00037909	4.00395e-05	0.0122512	0.0273687	0.0250334	0.0184604	0.00169268	0.012619	0.5	0.5	0.5000005	1.981106
10944	-2357.207	-2428.975	71.76815	0.161136	0.0626443	0.0487004	0.0187536	0.0421273	0.0741679	0.0386488	0.00455727	0.0342036	0.0220208	0.0660618	0.132323	0.021353	0.0109057	0.00803899	0.0056168	0.0168701	0.0467634	0.0268758	0.0171152	0.0180183	0.02604	0.0070446	0.0150742	0.012971	0.00375627	0.00408453	0.166916	0.0178802	0.0129581	0.00588427	0.00886584	0.0143585	0.142196	0.016214	0.038401	0.0205439	0.00956611	0.0121685	0.00572006	0.0253828	0.0111866	0.0243871	0.000988634	0.000829015	0.00718385	0.0248202	0.026009	0.0245987	0.000175874	0.0209128	0.655184	1.20114	0.107674	0.337254	0.712412	1.40368	2.96512	9.28731	1.611467	0.3181891	0.101726	0.0395477	0.0307449	0.0118393	0.0265952	0.0468226	0.0243992	0.00287703	0.0215929	0.0139019	0.0417052	0.083536	0.0134802	0.00688482	0.00507506	0.00354592	0.0106502	0.029522	0.0169669	0.0108049	0.0113751	0.0164392	0.00444729	0.00951644	0.00818866	0.00237136	0.00257858	0.105375	0.0112879	0.00818053	0.00371477	0.00559705	0.00906462	0.089769	0.010236	0.0242428	0.0129695	0.00603914	0.00768205	0.0036111	0.0160243	0.00706218	0.0153957	0.00062413	0.000523362	0.0045352	0.0156691	0.0164196	0.0155293	0.00011103	0.0132023	0.566986	0.433014	0.566986	1.584019
10980	-2357.702	-2429.899	72.19769	0.0906466	0.085531	0.0455325	0.042558	0.0294401	0.0547775	0.0263424	0.0268939	0.0614912	0.020869	0.0579406	0.163511	0.0152866	0.0209903	0.0137904	0.0282587	0.00774465	0.0357624	0.026027	0.0325133	0.0199945	0.0105815	0.0127649	0.0107826	0.0131427	0.00622861	0.00449046	0.0950777	0.02651	0.0220953	0.00271276	0.00424525	0.00729044	0.118054	0.0137247	0.0215844	0.00314416	0.00916323	0.0336546	0.0139578	0.0320572	0.0431535	0.0249354	0.00378902	0.00239776	0.0110273	0.058632	0.0031178	0.0120723	0.000301989	0.0159376	0.419383	1.33869	0.110043	0.340854	0.714776	1.39904	2.93381	9.08733	1.595727	0.1827454	0.0587649	0.0554485	0.0295181	0.0275898	0.0190856	0.0355115	0.0170774	0.0174349	0.0398639	0.0135291	0.0375621	0.106002	0.0099101	0.0136077	0.00894011	0.0183197	0.00502075	0.0231843	0.016873	0.0210779	0.0129622	0.00685985	0.0082753	0.00699024	0.0085202	0.00403792	0.0029111	0.0616375	0.017186	0.0143241	0.00175864	0.00275214	0.00472629	0.0765327	0.00889753	0.0139929	0.00203831	0.00594039	0.0218178	0.00904864	0.0207822	0.0279758	0.0161653	0.00245637	0.00155443	0.00714884	0.0380103	0.00202123	0.00782627	0.000195775	0.0103321	0.532932	0.467068	0.5329322	1.542529
11016	-2349.975	-2421.083	71.10795	0.173048	0.137559	0.043021	0.0607058	0.0671643	0.117192	0.0503462	0.024837	0.0522781	0.0546996	0.0863876	0.120046	0.0327045	0.0164204	0.0121626	0.0372487	0.0251629	0.101291	0.0556827	0.0214607	0.0291981	0.0197243	0.0117832	0.0103166	0.0296333	0.00243749	0.00317468	0.212317	0.0197184	0.0173522	0.00952231	0.0126639	0.0112791	0.166392	0.0334269	0.0409515	0.00654045	0.0072142	0.034455	0.00122649	0.0695921	0.122046	0.0266056	0.00899616	0.00300801	0.0149873	0.0547885	0.0253331	0.0249168	0.00393284	0.00164458	0.545605	1.26506	0.157856	0.406434	0.755113	1.3243	2.46042	6.33488	1.334837	0.2515841	0.0744422	0.0591755	0.0185069	0.0261146	0.0288929	0.0504139	0.021658	0.0106844	0.0224891	0.0235308	0.0371624	0.0516416	0.0140689	0.00706377	0.00523211	0.0160237	0.0108246	0.0435737	0.0239537	0.00923203	0.0125605	0.00848504	0.00506891	0.00443802	0.0127477	0.00104856	0.00136569	0.0913348	0.00848249	0.00746459	0.00409633	0.0054478	0.00485206	0.0715787	0.0143797	0.0176166	0.00281359	0.00310342	0.0148219	0.000527614	0.0299373	0.0525021	0.0114453	0.00386999	0.00129399	0.00644727	0.0235691	0.0108979	0.0107188	0.00169184	0.000707468	0.679236	0.320764	0.6792358	2.324596
11052	-2358.13	-2429.144	71.01408	0.131867	0.139425	0.0449683	0.0576946	0.0735598	0.147994	0.0297573	0.0120977	0.0440528	0.0271441	0.0583723	0.126242	0.0234983	0.0238532	0.0032696	0.0255377	0.0446007	0.0709926	0.0357214	0.0185242	0.0239572	0.025816	0.0159307	0.046847	0.0152694	0.00172223	0.000315841	0.297229	0.0416424	0.0345855	0.00657412	0.0319792	0.0154519	0.176428	0.0346839	0.0121496	0.0194246	0.0224012	0.0230531	0.00265629	0.0542698	0.116573	0.0249113	0.0336578	0.00360136	0.018295	0.0102227	0.0350018	0.0174223	0.0015538	0.00503382	0.516921	1.2818	0.125896	0.363977	0.729564	1.37068	2.74742	7.94304	1.498412	0.2352459	0.0571388	0.0604139	0.0194851	0.0249995	0.031874	0.0641269	0.012894	0.00524202	0.0190884	0.0117617	0.0252931	0.0547015	0.010182	0.0103358	0.00141674	0.0110657	0.0193258	0.0307616	0.0154783	0.00802668	0.0103808	0.0111863	0.00690286	0.0202991	0.00661635	0.000746253	0.000136856	0.128791	0.0180439	0.0149861	0.00284861	0.0138568	0.00669543	0.0764477	0.0150288	0.00526452	0.00841683	0.0097066	0.00998908	0.00115099	0.0235155	0.0505118	0.0107943	0.0145841	0.00156049	0.00792733	0.00442958	0.0151665	0.00754921	0.000673273	0.00218119	0.458292	0.541708	0.4582923	2.307834
