Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
6768	-2355.197	-2426.592	71.39507	0.153006	0.0533275	0.0268064	0.0416065	0.0788726	0.125593	0.0340776	0.0143168	0.0839626	0.0246354	0.0685456	0.0969018	0.0131929	0.0150242	0.00425478	0.0323666	0.00643697	0.0419763	0.0344839	0.0202417	0.0121531	0.0165201	0.00764968	0.010754	0.0307639	0.00655143	0.00674456	0.024974	0.0137965	0.253868	0.0218765	0.0121334	0.00499293	0.0853443	0.0686147	0.0200811	0.00358667	0.291683	0.0205402	0.0295867	0.012396	0.0030409	0.0176734	0.079948	0.0442118	0.0187615	0.0249452	0.0127231	0.00945301	0.0053142	0.0279454	0.282142	1.41875	0.0922922	0.31283	0.695898	1.43699	3.19662	10.8352	1.722925	0.1160057	0.0705662	0.0245946	0.0123631	0.0191889	0.0363761	0.0579233	0.0157166	0.00660291	0.0387236	0.0113618	0.0316132	0.0446911	0.00608458	0.00692918	0.00196231	0.0149275	0.00296873	0.0193595	0.015904	0.00933547	0.00560503	0.00761907	0.00352803	0.00495976	0.0141883	0.00302152	0.00311059	0.011518	0.00636293	0.117084	0.0100895	0.00559593	0.00230274	0.0393608	0.0316451	0.00926142	0.00165417	0.134524	0.00947314	0.0136454	0.00571704	0.00140246	0.00815098	0.036872	0.0203905	0.00865279	0.0115047	0.00586788	0.00435973	0.00245091	0.0128884	0.562229	0.437771	0.5622293	2.168256
6804	-2375.544	-2446.667	71.12301	0.169565	0.097002	0.0668079	0.0272784	0.0845955	0.133724	0.0317011	0.0422938	0.0580255	0.0341656	0.0951736	0.165245	0.025815	0.052204	0.00190044	0.026242	0.0210276	0.11089	0.0486579	0.0326748	0.0435013	0.0201029	0.0213423	0.0876164	0.0573022	0.00287109	0.00183403	0.0272163	0.00290516	0.0752208	0.0570255	0.0132649	0.0221008	0.00372256	0.00317121	0.0350869	0.0316405	0.22515	0.0439566	0.045334	0.0177473	0.00445362	0.0021638	0.0387213	0.00114671	0.0129528	0.0303892	0.00611177	0.0246086	0.115607	0.0431459	0.513699	1.28368	0.195028	0.450587	0.779804	1.28237	2.21933	5.12747	1.181938	0.233437	0.0694253	0.0397158	0.0273534	0.0111687	0.0346362	0.0547511	0.0129795	0.0173165	0.0237575	0.0139885	0.0389672	0.0676566	0.0105695	0.021374	0.000778104	0.0107443	0.00860941	0.0454021	0.0199221	0.0133781	0.0178109	0.0082308	0.00873824	0.0358731	0.0234614	0.00117552	0.000750913	0.0111432	0.00118947	0.0307979	0.0233481	0.00543107	0.00904881	0.00152414	0.0012984	0.0143657	0.0129546	0.0921837	0.0179973	0.0185612	0.00726632	0.00182346	0.000885932	0.0158538	0.000469501	0.0053033	0.0124423	0.00250236	0.0100756	0.0473335	0.0176654	0.546866	0.453134	0.5468661	2.442402
6840	-2359.028	-2430.184	71.15624	0.110037	0.110757	0.0600312	0.0499387	0.0726863	0.172869	0.0351573	0.0299007	0.062247	0.0221689	0.0950311	0.152881	0.0149787	0.0123015	0.00415081	0.0251848	0.0089488	0.118112	0.0377671	0.0187591	0.0340497	0.0133633	0.00582936	0.0210121	0.0571843	0.00353973	0.00273097	0.0299513	0.00230921	0.0556501	0.0439908	0.000233219	0.017397	0.0115189	0.000600487	0.0241204	0.0276713	0.277463	0.0776068	0.0334369	0.00303602	0.0138465	0.00303221	0.0419216	0.00553618	0.0931019	0.0216218	0.00375521	0.016519	0.208945	0.0184615	0.364842	1.37051	0.128976	0.368292	0.732251	1.36565	2.71523	7.75339	1.480939	0.1552889	0.0461691	0.0464713	0.0251878	0.0209532	0.0304976	0.0725323	0.0147513	0.0125457	0.0261175	0.00930161	0.039873	0.0641455	0.00628473	0.00516146	0.00174159	0.010567	0.00375472	0.0495573	0.0158462	0.00787093	0.0142865	0.00560694	0.00244587	0.00881623	0.0239933	0.00148519	0.00114586	0.0125669	0.000968896	0.0233496	0.0184576	9.78536e-05	0.00729939	0.0048331	0.000251952	0.0101204	0.0116103	0.116418	0.0325622	0.0140294	0.00127385	0.00580971	0.00127225	0.0175894	0.00232286	0.0390635	0.00907205	0.00157561	0.006931	0.0876689	0.00774604	0.569232	0.430768	0.5692318	2.383344
6876	-2357.765	-2429.028	71.26338	0.15616	0.106522	0.0500313	0.0565258	0.0610195	0.0717841	0.0564553	0.00701934	0.0508461	0.0244522	0.0838959	0.118228	0.0115049	0.0151993	0.00843553	0.024114	0.00797147	0.0762434	0.0448847	0.0236819	0.0154552	0.0393402	0.02473	0.046023	0.0361702	0.00449664	0.00898276	0.0168729	0.0101073	0.0472635	0.0836337	0.000821221	0.00850723	0.0188773	0.019053	0.0266002	0.0226024	0.218364	0.0585829	0.0125699	0.0116067	0.0190308	0.00189973	0.00364253	0.00967093	0.0646208	0.0187738	0.0041966	0.0229595	0.199321	0.0477375	0.55175	1.26148	0.144446	0.389213	0.744982	1.34231	2.56929	6.92298	1.399027	0.2551403	0.0717156	0.0489195	0.0229766	0.0259592	0.0280229	0.0329665	0.0259268	0.00322359	0.0233508	0.0112296	0.0385287	0.0542954	0.00528357	0.00698018	0.00387397	0.0110742	0.00366086	0.0350144	0.020613	0.0108758	0.00709774	0.0180668	0.0113571	0.0211358	0.016611	0.00206506	0.00412528	0.00774878	0.00464172	0.0217055	0.0384084	0.000377142	0.0039069	0.00866929	0.00874997	0.012216	0.01038	0.100283	0.0269039	0.00577265	0.00533033	0.00873979	0.00087244	0.00167281	0.00444133	0.0296768	0.00862175	0.00192727	0.010544	0.0915374	0.0219232	0.679946	0.320054	0.6799457	2.177488
6912	-2360.252	-2430.946	70.69332	0.126189	0.0617266	0.0548869	0.111098	0.0868865	0.151348	0.0689164	0.011002	0.114002	0.0150145	0.0851622	0.149602	0.042803	0.0272249	0.0113863	0.0254426	0.0135687	0.0651654	0.0299296	0.0605465	0.0204743	0.0200245	0.0351784	0.00390898	0.0563968	0.0158021	0.00826402	0.0260771	0.0231471	0.0646307	0.102758	0.000236068	0.00721516	0.00570671	0.0592151	0.0360787	0.0347029	0.214121	0.0212565	0.0388861	0.0137084	0.0175833	0.00585227	0.0265367	0.0894913	0.041073	0.0473674	0.0184691	0.0129554	0.309983	0.0506755	0.462491	1.31355	0.187258	0.44174	0.774995	1.29033	2.26377	5.34023	1.211335	0.2053878	0.0460598	0.0225306	0.0200341	0.0405517	0.0317141	0.055243	0.0251549	0.0040158	0.0416114	0.00548039	0.0310847	0.0546057	0.0156234	0.00993726	0.00415607	0.00928671	0.00495268	0.0237858	0.0109245	0.0220998	0.00747326	0.00730909	0.0128403	0.0014268	0.0205852	0.00576787	0.00301642	0.00951832	0.00844884	0.0235906	0.0375073	8.61664e-05	0.00263358	0.00208299	0.0216139	0.013169	0.0126668	0.0781557	0.00775875	0.0141937	0.00500365	0.00641803	0.00213612	0.00968608	0.0326649	0.0149919	0.0172894	0.00674135	0.00472881	0.113146	0.0184969	0.62329	0.37671	0.62329	2.739678
6948	-2363.985	-2435.368	71.38338	0.104251	0.0559807	0.0226635	0.0956063	0.0506194	0.0820326	0.0597935	0.00453313	0.0945433	0.0314798	0.0689442	0.182333	0.0370013	0.0178099	0.00550842	0.0420675	0.00682294	0.060068	0.05788	0.0367567	0.0124253	0.0179329	0.00945553	0.00130554	0.0300676	0.0108475	0.00231203	0.0148134	0.000137668	0.0312117	0.0372758	0.00116622	0.0219738	0.0271276	0.00795605	0.0239924	0.0138015	0.164896	0.00167216	0.0211012	5.85285e-05	0.0100578	0.00101689	0.0172621	0.0217397	0.0551721	0.0192848	0.0195299	0.0259193	0.181234	0.0404463	0.701219	1.17429	0.145898	0.391116	0.746117	1.34027	2.55679	6.85409	1.391795	0.348334	0.0531923	0.0285632	0.0115637	0.0487815	0.0258277	0.0418558	0.0305086	0.00231295	0.0482391	0.016062	0.0351776	0.0930324	0.0188793	0.00908719	0.00281058	0.0214642	0.00348129	0.0306487	0.0295323	0.0187545	0.00633981	0.00914997	0.00482452	0.000666128	0.0153415	0.00553474	0.00117968	0.00755827	7.02427e-05	0.0159252	0.0190193	0.000595046	0.0112117	0.0138414	0.00405944	0.0122417	0.00704196	0.0841354	0.000853189	0.0107665	2.98632e-05	0.00513183	0.000518851	0.00880769	0.0110923	0.0281506	0.00983973	0.00996477	0.0132249	0.0924716	0.020637	0.501364	0.498636	0.5013644	1.959889
6984	-2363.416	-2435.362	71.94686	0.116466	0.0676924	0.0195946	0.0719554	0.0470345	0.113093	0.0649297	0.0259993	0.0624481	0.0414251	0.0315909	0.115331	0.0238519	0.0113467	0.00571187	0.0160055	0.0110004	0.0790048	0.0137534	0.0210669	0.012357	0.0202228	0.00636709	0.0194382	0.00694732	0.00457618	0.0048927	0.0147639	0.00920028	0.0398017	0.0393676	0.0102687	0.0144284	0.0117594	0.00131352	0.0143811	0.0233739	0.124104	0.0113119	0.0173123	0.000151749	0.0155837	0.000121441	0.0070156	0.0663811	0.0383986	0.0197445	0.0209341	0.0209886	0.0926292	0.00875705	0.541627	1.26738	0.125675	0.363665	0.729369	1.37105	2.74978	7.95701	1.499683	0.249292	0.0703214	0.0408722	0.0118311	0.0434462	0.0283991	0.0682849	0.0392041	0.0156982	0.0377058	0.0250122	0.0190744	0.0696361	0.0144016	0.00685108	0.00344879	0.009664	0.00664195	0.0477026	0.0083042	0.01272	0.00746107	0.0122104	0.00384441	0.0117367	0.00419475	0.00276307	0.00295418	0.00891434	0.00555507	0.024032	0.0237699	0.00620017	0.00871177	0.00710025	0.000793097	0.00868324	0.014113	0.0749334	0.00683003	0.0104531	9.16253e-05	0.00940934	7.33256e-05	0.00423597	0.0400804	0.0231848	0.0119216	0.0126399	0.0126728	0.0559289	0.00528745	0.556198	0.443802	0.556198	1.656196
7020	-2357.549	-2429.028	71.47946	0.0841545	0.0630004	0.0443683	0.0795453	0.0350035	0.0906927	0.0600465	0.0141605	0.0396834	0.0187341	0.0706602	0.0964805	0.0164454	0.0128466	0.0130929	0.0232046	0.0071638	0.0508189	0.0302834	0.0225704	0.0274831	0.0146594	0.0131603	0.0593947	0.0183157	0.00845227	0.00131504	0.0269879	0.0463118	0.00810887	0.0120757	0.00482569	0.00911757	0.0101351	0.020761	0.0551338	0.0188081	0.0136792	0.0269583	0.00411693	0.0116161	0.0232227	0.168247	0.177275	0.015553	0.0602446	0.0246125	0.0609651	0.0407849	0.00749934	0.0107084	0.55164	1.26154	0.103401	0.330659	0.708036	1.41236	3.02426	9.67112	1.640748	0.2550764	0.0449187	0.0336274	0.0236822	0.0424585	0.0186837	0.0484085	0.0320507	0.00755838	0.0211816	0.00999961	0.0377159	0.0514979	0.00877795	0.00685708	0.00698854	0.0123858	0.00382379	0.0271254	0.0161642	0.0120473	0.0146695	0.00782467	0.00702451	0.0317028	0.00977626	0.00451152	0.000701922	0.0144052	0.0247196	0.00432823	0.0064456	0.00257578	0.00486664	0.00540974	0.0110815	0.0294285	0.0100391	0.00730145	0.0143894	0.00219747	0.00620029	0.0123954	0.0898044	0.0946229	0.00830166	0.0321565	0.0131373	0.032541	0.0217696	0.00400288	0.00571578	0.604598	0.395402	0.6045983	1.873485
7056	-2353.552	-2424.698	71.1463	0.206363	0.0939224	0.0609307	0.0467377	0.120608	0.0721629	0.0639191	0.0189964	0.0588101	0.055329	0.047236	0.117041	0.0322726	0.015999	0.00232148	0.035786	0.0195719	0.0567114	0.0250322	0.056692	0.0293766	0.0232407	0.0220735	0.0609836	0.0168311	0.01834	0.00519099	0.00990248	0.0197963	0.0384541	0.089252	0.00675795	0.00594569	0.0103954	0.00649932	0.00356017	0.0267646	0.208386	0.00706564	0.0304661	0.00376539	0.0389028	0.00775434	0.0216063	0.0633355	0.068399	0.0423417	0.0721067	0.0211716	0.175699	0.0241644	0.410879	1.34365	0.141912	0.385867	0.742978	1.34593	2.59157	7.04662	1.411827	0.1783791	0.0865264	0.0393809	0.0255478	0.0195967	0.0505701	0.0302573	0.0268008	0.00796502	0.0246586	0.023199	0.0198057	0.0490744	0.0135316	0.00670823	0.000973379	0.0150048	0.00820632	0.0237786	0.0104958	0.0237705	0.0123174	0.00974463	0.00925526	0.0255699	0.00705713	0.00768982	0.00217654	0.00415203	0.00830045	0.0161235	0.0374226	0.00283355	0.00249298	0.00435872	0.00272511	0.00149275	0.0112222	0.0873746	0.00296257	0.0127742	0.0015788	0.0163116	0.00325133	0.00905934	0.0265561	0.0286791	0.0177535	0.0302338	0.00887707	0.0736693	0.0101319	0.660609	0.339391	0.6606089	2.384973
7092	-2364.51	-2435.184	70.67391	0.108088	0.139299	0.0565945	0.07466	0.0967858	0.097646	0.0628076	0.0197613	0.0907347	0.0310786	0.108079	0.10992	0.0541338	0.044677	0.00820631	0.0393896	0.015653	0.122001	0.0607893	0.0232275	0.0167453	0.012329	0.0246952	0.0163371	0.0258974	0.0226581	0.0199652	0.0109279	0.0239693	0.0706765	0.100727	0.00914208	0.00342423	0.00801053	0.0089496	0.0316732	0.0218193	0.358242	0.00323737	0.0512492	0.0182857	0.0114277	0.00457354	0.00794002	0.0358825	0.055203	0.0222882	0.0535056	0.0393062	0.200001	0.0249599	0.474163	1.30674	0.162539	0.412271	0.75848	1.31843	2.42559	6.15235	1.313697	0.2116685	0.0403679	0.0520241	0.0211364	0.0278834	0.0361467	0.036468	0.0234568	0.0073803	0.0338868	0.011607	0.0403644	0.0410519	0.0202174	0.0166856	0.00306482	0.0147109	0.00584595	0.0455639	0.0227031	0.00867483	0.00625389	0.00460452	0.00922294	0.00610144	0.00967196	0.00846216	0.00745644	0.00408126	0.00895185	0.0263957	0.0376187	0.00341431	0.00127885	0.00299171	0.00334242	0.011829	0.00814888	0.133793	0.00120907	0.0191401	0.00682921	0.00426791	0.00170809	0.00296537	0.0134011	0.0206167	0.00832401	0.0199828	0.0146797	0.0746945	0.00932181	0.623475	0.376525	0.6234745	2.677579
7128	-2364.341	-2434.804	70.46323	0.0897688	0.0916092	0.0751959	0.0653368	0.0862287	0.151167	0.0375593	0.0303378	0.081281	0.015295	0.128452	0.161766	0.0216018	0.03957	0.0148172	0.0271382	0.0138021	0.0394334	0.0504092	0.0339066	0.0440772	0.0334085	0.0148939	0.00278466	0.011063	0.00754213	0.0110768	0.0303203	0.0125268	0.364438	0.0391069	0.00195788	0.00965659	0.0443982	0.0640026	0.0124529	0.0129957	0.269653	0.0164592	0.00768335	0.06102	0.0025384	0.0253649	0.0273384	0.0641264	0.0121894	0.0384173	0.0624338	0.0252549	0.0191789	0.0719399	0.60923	1.22795	0.160022	0.409145	0.756681	1.32156	2.44412	6.24913	1.324981	0.289413	0.0335587	0.0342467	0.0281108	0.0244252	0.0322353	0.0565115	0.014041	0.0113413	0.0303857	0.00571782	0.04802	0.0604739	0.0080755	0.0147926	0.00553919	0.0101452	0.0051597	0.0147416	0.0188447	0.0126755	0.0164776	0.0124893	0.00556787	0.001041	0.00413575	0.00281951	0.00414091	0.0113348	0.00468297	0.13624	0.0146195	0.000731923	0.00360997	0.0165976	0.0239264	0.00465532	0.00485826	0.100806	0.00615301	0.0028723	0.0228114	0.000948942	0.0094823	0.0102201	0.0239727	0.00455683	0.0143617	0.0233399	0.00944118	0.00716974	0.0268937	0.414079	0.585921	0.4140789	2.674977
7164	-2359.341	-2430.728	71.38686	0.123463	0.0846168	0.0399997	0.0191225	0.0763574	0.111224	0.0288575	0.0435844	0.0674776	0.0407335	0.0574618	0.149984	0.0383025	0.0183143	0.00329223	0.0154514	0.024875	0.0414774	0.0550507	0.0443982	0.0194122	0.0180762	0.00372388	0.0139693	0.0236057	0.000751297	0.010431	0.0252814	0.0089952	0.237039	0.0325079	0.000324923	0.00316879	0.0813635	0.0406561	0.025841	0.0021615	0.136827	0.0168948	0.00644444	0.0767924	0.00463025	0.0506735	0.0116226	0.0414067	0.00684749	0.00832311	0.0523246	0.0233242	0.02795	0.0324529	0.53248	1.27272	0.148147	0.394044	0.747855	1.33716	2.53779	6.75007	1.380738	0.2440548	0.0580217	0.039766	0.018798	0.00898671	0.0358845	0.0522703	0.0135617	0.0204827	0.0317114	0.0191429	0.0270044	0.0704856	0.0180004	0.00860686	0.0015472	0.00726147	0.0116901	0.0194925	0.0258713	0.0208651	0.00912286	0.00849498	0.00175005	0.00656493	0.0110936	0.000353075	0.00490211	0.0118811	0.00422733	0.111398	0.0152772	0.000152699	0.00148919	0.0382371	0.0191065	0.0121441	0.00101581	0.0643026	0.00793977	0.00302859	0.0360889	0.00217601	0.0238142	0.00546207	0.0194592	0.00321801	0.00391148	0.0245902	0.0109613	0.0131352	0.0152514	0.598522	0.401478	0.598522	2.127867
7200	-2365.02	-2434.814	69.79341	0.122265	0.127236	0.0329888	0.0866972	0.0463198	0.202216	0.0595914	0.0215856	0.082089	0.0351989	0.126701	0.198419	0.0381025	0.0366345	0.00830778	0.0494909	0.0432426	0.112333	0.0424637	0.0525412	0.0244662	0.0441766	0.0169776	0.0597288	0.0510197	0.00456403	0.0264042	0.0379255	0.0778918	0.0026477	0.0562777	0.00679275	0.0163434	0.00430603	0.0500682	0.0253789	0.0669081	0.0054685	0.0532832	0.0394717	0.0915761	0.0188836	0.397461	0.163696	0.0689575	0.0432049	0.0231288	0.0656204	0.0846521	0.0237984	0.0706399	0.486837	1.29935	0.182513	0.436245	0.771974	1.29538	2.29229	5.47907	1.229894	0.2185624	0.0376646	0.0391959	0.0101625	0.0267078	0.0142692	0.0622943	0.0183576	0.0066496	0.0252882	0.0108433	0.0390312	0.0611246	0.0117378	0.0112856	0.00255928	0.0152461	0.0133212	0.0346051	0.0130813	0.0161857	0.007537	0.0136089	0.00523008	0.0183999	0.015717	0.00140599	0.00813403	0.0116833	0.0239952	0.000815645	0.0173368	0.00209256	0.00503472	0.00132651	0.0154239	0.00781816	0.0206116	0.00168462	0.0164143	0.0121596	0.0282108	0.00581725	0.122441	0.0504277	0.0212429	0.0133096	0.007125	0.0202149	0.0260778	0.00733128	0.0217612	0.555609	0.444391	0.5556091	3.246142
7236	-2363.726	-2433.726	69.99953	0.154256	0.145041	0.0328723	0.0668591	0.0636953	0.19705	0.0910035	0.0763118	0.0720282	0.0387304	0.0641661	0.209946	0.0383815	0.0476547	0.011234	0.080382	0.0249409	0.0922455	0.0576305	0.0598417	0.0352677	0.0222383	0.0232847	0.0410376	0.0373421	0.0229975	0.00242233	0.0576716	0.0569884	0.00182642	0.0601891	0.00923961	0.018072	0.00178263	0.0332399	0.0544587	0.0338393	0.000632784	0.002249	0.0416377	0.0877311	0.0150989	0.323099	0.322637	0.0474645	0.0543254	0.0264158	0.0138342	0.0141686	0.0105224	0.0554247	0.457362	1.31654	0.182547	0.436285	0.771996	1.29534	2.29208	5.47804	1.229757	0.2026485	0.0489481	0.0460243	0.010431	0.0212156	0.0202117	0.0625277	0.0288771	0.0242151	0.0228559	0.0122899	0.0203611	0.0666198	0.0121792	0.0151217	0.00356476	0.0255067	0.0079142	0.0292712	0.0182872	0.0189889	0.0111911	0.00705661	0.00738867	0.013022	0.0118493	0.00729752	0.000768648	0.0183003	0.0180835	0.000579557	0.0190991	0.0029319	0.00573459	0.000565662	0.0105476	0.0172808	0.0107378	0.000200794	0.00071365	0.0132124	0.0278387	0.00479114	0.102525	0.102379	0.0150614	0.0172385	0.00838221	0.00438984	0.00449596	0.00333895	0.0175873	0.537685	0.462315	0.5376854	3.15141
7272	-2357.865	-2428.448	70.58377	0.196645	0.138512	0.0592542	0.0622714	0.153763	0.0976628	0.0407589	0.0129322	0.0706308	0.0245146	0.100376	0.13007	0.0209668	0.0181745	0.00575094	0.0129742	0.042564	0.0469194	0.0389691	0.0392317	0.049351	0.0164485	0.0254288	0.0681318	0.0251838	0.00437589	0.010035	0.0282065	0.0176918	0.195744	0.0373788	0.00754759	0.00659467	0.0683229	0.0456893	0.0246776	0.00888256	0.249507	0.0596855	0.00218317	0.0570814	0.011717	0.0278291	0.00352735	0.0847752	0.0200951	0.0296699	0.0811593	0.0243878	0.0169863	0.0168371	0.46718	1.31081	0.129335	0.368792	0.732561	1.36507	2.71156	7.73188	1.47893	0.2079032	0.0745413	0.052505	0.0224612	0.0236049	0.0582861	0.0370205	0.0154503	0.00490213	0.0267736	0.00929262	0.0380489	0.0493048	0.00794778	0.00688932	0.00217998	0.00491806	0.0161345	0.0177855	0.0147718	0.0148713	0.0187072	0.00623506	0.00963915	0.0258264	0.00954629	0.00165875	0.00380392	0.0106921	0.00670634	0.0741995	0.014169	0.00286102	0.00249981	0.0258988	0.0173192	0.0093544	0.00336707	0.0945791	0.0226247	0.000827562	0.0216375	0.0044415	0.010549	0.00133709	0.0321353	0.00761736	0.0112468	0.0307646	0.00924454	0.00643889	0.00638235	0.605761	0.394239	0.6057611	2.638073
7308	-2361.728	-2433.338	71.60998	0.0898636	0.0580208	0.0285873	0.0520398	0.0572853	0.0973188	0.0269855	0.0118871	0.0751082	0.0134254	0.0446683	0.184438	0.0313381	0.0292736	0.00208673	0.0225947	0.00793405	0.0589172	0.0401833	0.019867	0.0195122	0.0123863	0.0088206	0.00286776	0.0283766	0.00406905	0.0103258	0.0131789	0.0431419	0.0212343	0.0150779	0.00586305	0.00964904	0.00221648	0.00956738	0.0213877	0.00291316	0.0228127	0.0141072	0.0151035	0.00516116	0.0685647	0.00738245	0.259961	0.0501125	0.0320755	0.00698535	0.0326541	0.0113359	0.010154	0.22396	0.371221	1.36679	0.096168	0.31917	0.700267	1.42803	3.13313	10.3985	1.69318	0.1584338	0.0462552	0.0298648	0.0147146	0.0267862	0.0294863	0.0500925	0.0138902	0.00611858	0.0386602	0.00691039	0.0229919	0.094935	0.0161306	0.0150679	0.00107409	0.0116301	0.00408386	0.0303262	0.0206834	0.0102261	0.0100435	0.00637556	0.00454019	0.00147611	0.0146062	0.00209445	0.00531496	0.00678354	0.0222063	0.0109299	0.007761	0.00301787	0.00496661	0.00114088	0.00492458	0.0110088	0.00149948	0.0117423	0.00726137	0.00777417	0.00265659	0.0352921	0.00379994	0.133809	0.0257942	0.0165101	0.00359555	0.0168079	0.00583488	0.00522651	0.115278	0.562416	0.437584	0.562416	1.94278
7344	-2349.312	-2420.692	71.37973	0.0817064	0.0851565	0.0712421	0.0424159	0.0765633	0.138723	0.052989	0.0250531	0.0744329	0.0188904	0.087397	0.133723	0.0294346	0.00930507	0.0122162	0.0277785	0.0111032	0.0785916	0.0215301	0.0249864	0.0188729	0.0181251	0.0060662	0.00881228	0.0178782	0.00794371	0.00829611	0.0351105	0.0582167	0.000344399	0.0451471	0.0145666	0.0100368	0.00834545	0.0273764	0.0687828	0.0125376	0.00290436	0.0359781	0.0026226	0.0668258	0.0189134	0.199849	0.215125	0.0131851	0.0341589	0.00751645	0.0348956	0.0364833	0.00725846	0.00236042	0.444997	1.32375	0.126837	0.365301	0.73039	1.36913	2.73747	7.88415	1.493032	0.1960953	0.0380424	0.0396487	0.0331702	0.0197488	0.0356478	0.0645892	0.0246716	0.0116647	0.0346559	0.00879534	0.0406919	0.0622614	0.0137047	0.00433243	0.00568785	0.0129336	0.00516963	0.0365921	0.0100244	0.0116336	0.00878719	0.00843903	0.00282441	0.00410299	0.00832409	0.00369858	0.00386266	0.0163474	0.0271056	0.000160351	0.0210204	0.00678218	0.00467312	0.00388563	0.0127464	0.0320252	0.00583747	0.00135226	0.0167513	0.00122108	0.031114	0.00880607	0.0930492	0.100162	0.00613895	0.0159043	0.00349965	0.0162473	0.0169865	0.00337953	0.00109901	0.569145	0.430855	0.5691452	2.147773
7380	-2367.845	-2438.555	70.7097	0.177374	0.198669	0.0350926	0.0564788	0.0437799	0.129985	0.0979256	0.0299378	0.0696249	0.0951493	0.102729	0.14214	0.0349549	0.0216531	0.0119112	0.0425885	0.0224043	0.132955	0.0420602	0.0457146	0.0239292	0.0214638	0.0151636	0.0374138	0.0131999	0.0114408	0.0139943	0.0359733	0.0977293	0.000171604	0.0605756	0.0251463	0.0169166	0.0160031	0.0539812	0.0819823	0.0252469	0.0182567	0.0253199	0.00683831	0.0611349	0.0260276	0.169647	0.158168	0.0216953	0.0849968	0.0258453	0.0164642	0.027481	0.00734443	0.0261617	0.42123	1.33762	0.182616	0.436365	0.77204	1.29527	2.29166	5.47598	1.229485	0.1836981	0.064293	0.0720117	0.01272	0.0204719	0.015869	0.0471157	0.0354952	0.0108516	0.025237	0.0344889	0.0372365	0.0515217	0.0126701	0.00784862	0.00431747	0.0154371	0.00812093	0.0481925	0.0152456	0.0165702	0.00867363	0.00778002	0.00549638	0.0135614	0.00478459	0.00414697	0.00507254	0.0130393	0.035424	6.22015e-05	0.0219569	0.00911479	0.00613179	0.00580066	0.0195666	0.0297162	0.00915126	0.00661752	0.00917774	0.00247869	0.0221596	0.00943425	0.0614921	0.0573312	0.00786393	0.0308089	0.00936816	0.0059678	0.00996108	0.00266214	0.00948286	0.570773	0.429227	0.5707725	2.758841
